time,sample,well,row,col,strain,mol_ID,mol_conc,replicate,OD
9.33333333333333,29,84,7,12,MG1655,LA,20,3,0.153
9.33333333333333,29,85,8,1,MG1655,None,0,4,0.413
9.33333333333333,29,86,8,2,MG1655,3-HP,300,4,0.151
9.33333333333333,29,87,8,3,MG1655,3-HP,200,4,0.139
9.33333333333333,29,88,8,4,MG1655,3-HP,100,4,0.146
9.33333333333333,29,89,8,5,MG1655,3-HP,40,4,0.154
9.33333333333333,29,90,8,6,MG1655,3-HP,20,4,0.174
9.33333333333333,29,91,8,7,medium,3-HP,300,4,0.146
9.33333333333333,29,92,8,8,MG1655,LA,300,4,0.153
9.33333333333333,29,93,8,9,MG1655,LA,200,4,0.148
9.33333333333333,29,94,8,10,MG1655,LA,100,4,0.138
9.33333333333333,29,95,8,11,MG1655,LA,40,4,0.146
9.33333333333333,29,96,8,12,MG1655,LA,20,4,0.145
9.66666666666667,30,1,1,1,W,None,0,1,0.142
9.66666666666667,30,2,1,2,W,3-HP,300,1,0.139
9.66666666666667,30,3,1,3,W,3-HP,200,1,0.155
9.66666666666667,30,4,1,4,W,3-HP,100,1,0.161
9.66666666666667,30,5,1,5,W,3-HP,40,1,0.145
9.66666666666667,30,6,1,6,W,3-HP,20,1,0.143
9.66666666666667,30,7,1,7,medium,None,0,1,0.15
9.66666666666667,30,8,1,8,W,LA,300,1,0.141
9.66666666666667,30,9,1,9,W,LA,200,1,0.139
9.66666666666667,30,10,1,10,W,LA,100,1,0.311
9.66666666666667,30,11,1,11,W,LA,40,1,0.146
9.66666666666667,30,12,1,12,W,LA,20,1,0.144
9.66666666666667,30,13,2,1,W,None,0,2,0.15
9.66666666666667,30,14,2,2,W,3-HP,300,2,0.139
9.66666666666667,30,15,2,3,W,3-HP,200,2,0.148
9.66666666666667,30,16,2,4,W,3-HP,100,2,0.143
9.66666666666667,30,17,2,5,W,3-HP,40,2,0.142
9.66666666666667,30,18,2,6,W,3-HP,20,2,0.144
9.66666666666667,30,19,2,7,medium,None,0,2,0.142
9.66666666666667,30,20,2,8,W,LA,300,2,0.143
9.66666666666667,30,21,2,9,W,LA,200,2,0.146
9.66666666666667,30,22,2,10,W,LA,100,2,0.143
9.66666666666667,30,23,2,11,W,LA,40,2,0.152
9.66666666666667,30,24,2,12,W,LA,20,2,0.148
9.66666666666667,30,25,3,1,W,None,0,3,0.144
9.66666666666667,30,26,3,2,W,3-HP,300,3,0.14
9.66666666666667,30,27,3,3,W,3-HP,200,3,0.147
9.66666666666667,30,28,3,4,W,3-HP,100,3,0.154
9.66666666666667,30,29,3,5,W,3-HP,40,3,0.14
9.66666666666667,30,30,3,6,W,3-HP,20,3,0.139
9.66666666666667,30,31,3,7,medium,None,0,3,0.139
9.66666666666667,30,32,3,8,W,LA,300,3,0.146
9.66666666666667,30,33,3,9,W,LA,200,3,0.153
9.66666666666667,30,34,3,10,W,LA,100,3,0.143
9.66666666666667,30,35,3,11,W,LA,40,3,0.151
9.66666666666667,30,36,3,12,W,LA,20,3,0.154
9.66666666666667,30,37,4,1,W,None,0,4,0.151
9.66666666666667,30,38,4,2,W,3-HP,300,4,0.147
9.66666666666667,30,39,4,3,W,3-HP,200,4,0.142
9.66666666666667,30,40,4,4,W,3-HP,100,4,0.142
9.66666666666667,30,41,4,5,W,3-HP,40,4,0.14
9.66666666666667,30,42,4,6,W,3-HP,20,4,0.146
9.66666666666667,30,43,4,7,medium,None,0,4,0.157
9.66666666666667,30,44,4,8,W,LA,300,4,0.136
9.66666666666667,30,45,4,9,W,LA,200,4,0.145
9.66666666666667,30,46,4,10,W,LA,100,4,0.131
9.66666666666667,30,47,4,11,W,LA,40,4,0.133
9.66666666666667,30,48,4,12,W,LA,20,4,0.153
9.66666666666667,30,49,5,1,MG1655,None,0,1,0.486
9.66666666666667,30,50,5,2,MG1655,3-HP,300,1,0.144
9.66666666666667,30,51,5,3,MG1655,3-HP,200,1,0.144
9.66666666666667,30,52,5,4,MG1655,3-HP,100,1,0.155
9.66666666666667,30,53,5,5,MG1655,3-HP,40,1,0.141
9.66666666666667,30,54,5,6,MG1655,3-HP,20,1,0.146
9.66666666666667,30,55,5,7,medium,3-HP,300,1,0.145
9.66666666666667,30,56,5,8,MG1655,LA,300,1,0.148
9.66666666666667,30,57,5,9,MG1655,LA,200,1,0.148
9.66666666666667,30,58,5,10,MG1655,LA,100,1,0.14
9.66666666666667,30,59,5,11,MG1655,LA,40,1,0.145
9.66666666666667,30,60,5,12,MG1655,LA,20,1,0.146
9.66666666666667,30,61,6,1,MG1655,None,0,2,0.589
9.66666666666667,30,62,6,2,MG1655,3-HP,300,2,0.139
9.66666666666667,30,63,6,3,MG1655,3-HP,200,2,0.144
9.66666666666667,30,64,6,4,MG1655,3-HP,100,2,0.145
9.66666666666667,30,65,6,5,MG1655,3-HP,40,2,0.152
9.66666666666667,30,66,6,6,MG1655,3-HP,20,2,0.175
9.66666666666667,30,67,6,7,medium,3-HP,300,2,0.135
9.66666666666667,30,68,6,8,MG1655,LA,300,2,0.157
9.66666666666667,30,69,6,9,MG1655,LA,200,2,0.143
9.66666666666667,30,70,6,10,MG1655,LA,100,2,0.14
9.66666666666667,30,71,6,11,MG1655,LA,40,2,0.145
9.66666666666667,30,72,6,12,MG1655,LA,20,2,0.188
9.66666666666667,30,73,7,1,MG1655,None,0,3,0.547
9.66666666666667,30,74,7,2,MG1655,3-HP,300,3,0.144
9.66666666666667,30,75,7,3,MG1655,3-HP,200,3,0.146
9.66666666666667,30,76,7,4,MG1655,3-HP,100,3,0.15
9.66666666666667,30,77,7,5,MG1655,3-HP,40,3,0.154
9.66666666666667,30,78,7,6,MG1655,3-HP,20,3,0.195
9.66666666666667,30,79,7,7,medium,3-HP,300,3,0.151
9.66666666666667,30,80,7,8,MG1655,LA,300,3,0.137
9.66666666666667,30,81,7,9,MG1655,LA,200,3,0.147
9.66666666666667,30,82,7,10,MG1655,LA,100,3,0.142
9.66666666666667,30,83,7,11,MG1655,LA,40,3,0.146
9.66666666666667,30,84,7,12,MG1655,LA,20,3,0.153
9.66666666666667,30,85,8,1,MG1655,None,0,4,0.448
9.66666666666667,30,86,8,2,MG1655,3-HP,300,4,0.151
9.66666666666667,30,87,8,3,MG1655,3-HP,200,4,0.139
9.66666666666667,30,88,8,4,MG1655,3-HP,100,4,0.146
9.66666666666667,30,89,8,5,MG1655,3-HP,40,4,0.154
9.66666666666667,30,90,8,6,MG1655,3-HP,20,4,0.177
9.66666666666667,30,91,8,7,medium,3-HP,300,4,0.146
9.66666666666667,30,92,8,8,MG1655,LA,300,4,0.152
9.66666666666667,30,93,8,9,MG1655,LA,200,4,0.148
9.66666666666667,30,94,8,10,MG1655,LA,100,4,0.138
9.66666666666667,30,95,8,11,MG1655,LA,40,4,0.146
9.66666666666667,30,96,8,12,MG1655,LA,20,4,0.145
10,31,1,1,1,W,None,0,1,0.142
10,31,2,1,2,W,3-HP,300,1,0.139
10,31,3,1,3,W,3-HP,200,1,0.155
10,31,4,1,4,W,3-HP,100,1,0.16
10,31,5,1,5,W,3-HP,40,1,0.145
10,31,6,1,6,W,3-HP,20,1,0.143
10,31,7,1,7,medium,None,0,1,0.15
10,31,8,1,8,W,LA,300,1,0.141
10,31,9,1,9,W,LA,200,1,0.139
10,31,10,1,10,W,LA,100,1,0.311
10,31,11,1,11,W,LA,40,1,0.146
10,31,12,1,12,W,LA,20,1,0.144
10,31,13,2,1,W,None,0,2,0.15
10,31,14,2,2,W,3-HP,300,2,0.139
10,31,15,2,3,W,3-HP,200,2,0.148
10,31,16,2,4,W,3-HP,100,2,0.144
10,31,17,2,5,W,3-HP,40,2,0.142
10,31,18,2,6,W,3-HP,20,2,0.144
10,31,19,2,7,medium,None,0,2,0.143
10,31,20,2,8,W,LA,300,2,0.143
10,31,21,2,9,W,LA,200,2,0.146
10,31,22,2,10,W,LA,100,2,0.143
10,31,23,2,11,W,LA,40,2,0.151
10,31,24,2,12,W,LA,20,2,0.147
10,31,25,3,1,W,None,0,3,0.143
10,31,26,3,2,W,3-HP,300,3,0.139
10,31,27,3,3,W,3-HP,200,3,0.147
10,31,28,3,4,W,3-HP,100,3,0.154
10,31,29,3,5,W,3-HP,40,3,0.14
10,31,30,3,6,W,3-HP,20,3,0.139
10,31,31,3,7,medium,None,0,3,0.139
10,31,32,3,8,W,LA,300,3,0.146
10,31,33,3,9,W,LA,200,3,0.153
10,31,34,3,10,W,LA,100,3,0.142
10,31,35,3,11,W,LA,40,3,0.151
10,31,36,3,12,W,LA,20,3,0.154
10,31,37,4,1,W,None,0,4,0.15
10,31,38,4,2,W,3-HP,300,4,0.148
10,31,39,4,3,W,3-HP,200,4,0.142
10,31,40,4,4,W,3-HP,100,4,0.141
10,31,41,4,5,W,3-HP,40,4,0.14
10,31,42,4,6,W,3-HP,20,4,0.146
10,31,43,4,7,medium,None,0,4,0.158
10,31,44,4,8,W,LA,300,4,0.135
10,31,45,4,9,W,LA,200,4,0.145
10,31,46,4,10,W,LA,100,4,0.131
10,31,47,4,11,W,LA,40,4,0.133
10,31,48,4,12,W,LA,20,4,0.153
10,31,49,5,1,MG1655,None,0,1,0.524
10,31,50,5,2,MG1655,3-HP,300,1,0.144
10,31,51,5,3,MG1655,3-HP,200,1,0.144
10,31,52,5,4,MG1655,3-HP,100,1,0.155
10,31,53,5,5,MG1655,3-HP,40,1,0.142
10,31,54,5,6,MG1655,3-HP,20,1,0.146
10,31,55,5,7,medium,3-HP,300,1,0.145
10,31,56,5,8,MG1655,LA,300,1,0.148
10,31,57,5,9,MG1655,LA,200,1,0.148
10,31,58,5,10,MG1655,LA,100,1,0.14
10,31,59,5,11,MG1655,LA,40,1,0.144
10,31,60,5,12,MG1655,LA,20,1,0.147
10,31,61,6,1,MG1655,None,0,2,0.623
10,31,62,6,2,MG1655,3-HP,300,2,0.139
10,31,63,6,3,MG1655,3-HP,200,2,0.144
10,31,64,6,4,MG1655,3-HP,100,2,0.145
10,31,65,6,5,MG1655,3-HP,40,2,0.151
10,31,66,6,6,MG1655,3-HP,20,2,0.177
10,31,67,6,7,medium,3-HP,300,2,0.135
10,31,68,6,8,MG1655,LA,300,2,0.157
10,31,69,6,9,MG1655,LA,200,2,0.143
10,31,70,6,10,MG1655,LA,100,2,0.141
10,31,71,6,11,MG1655,LA,40,2,0.145
10,31,72,6,12,MG1655,LA,20,2,0.196
10,31,73,7,1,MG1655,None,0,3,0.584
10,31,74,7,2,MG1655,3-HP,300,3,0.144
10,31,75,7,3,MG1655,3-HP,200,3,0.146
10,31,76,7,4,MG1655,3-HP,100,3,0.15
10,31,77,7,5,MG1655,3-HP,40,3,0.154
10,31,78,7,6,MG1655,3-HP,20,3,0.199
10,31,79,7,7,medium,3-HP,300,3,0.151
10,31,80,7,8,MG1655,LA,300,3,0.137
10,31,81,7,9,MG1655,LA,200,3,0.147
10,31,82,7,10,MG1655,LA,100,3,0.142
10,31,83,7,11,MG1655,LA,40,3,0.145
10,31,84,7,12,MG1655,LA,20,3,0.153
10,31,85,8,1,MG1655,None,0,4,0.486
10,31,86,8,2,MG1655,3-HP,300,4,0.15
10,31,87,8,3,MG1655,3-HP,200,4,0.138
10,31,88,8,4,MG1655,3-HP,100,4,0.146
10,31,89,8,5,MG1655,3-HP,40,4,0.153
10,31,90,8,6,MG1655,3-HP,20,4,0.181
10,31,91,8,7,medium,3-HP,300,4,0.146
10,31,92,8,8,MG1655,LA,300,4,0.152
10,31,93,8,9,MG1655,LA,200,4,0.148
10,31,94,8,10,MG1655,LA,100,4,0.138
10,31,95,8,11,MG1655,LA,40,4,0.145
10,31,96,8,12,MG1655,LA,20,4,0.144
10.3333333333333,32,1,1,1,W,None,0,1,0.142
10.3333333333333,32,2,1,2,W,3-HP,300,1,0.139
10.3333333333333,32,3,1,3,W,3-HP,200,1,0.155
10.3333333333333,32,4,1,4,W,3-HP,100,1,0.16
10.3333333333333,32,5,1,5,W,3-HP,40,1,0.145
10.3333333333333,32,6,1,6,W,3-HP,20,1,0.143
10.3333333333333,32,7,1,7,medium,None,0,1,0.15
10.3333333333333,32,8,1,8,W,LA,300,1,0.141
10.3333333333333,32,9,1,9,W,LA,200,1,0.139
10.3333333333333,32,10,1,10,W,LA,100,1,0.312
10.3333333333333,32,11,1,11,W,LA,40,1,0.146
10.3333333333333,32,12,1,12,W,LA,20,1,0.144
10.3333333333333,32,13,2,1,W,None,0,2,0.15
10.3333333333333,32,14,2,2,W,3-HP,300,2,0.139
10.3333333333333,32,15,2,3,W,3-HP,200,2,0.148
10.3333333333333,32,16,2,4,W,3-HP,100,2,0.143
10.3333333333333,32,17,2,5,W,3-HP,40,2,0.142
10.3333333333333,32,18,2,6,W,3-HP,20,2,0.144
10.3333333333333,32,19,2,7,medium,None,0,2,0.143
10.3333333333333,32,20,2,8,W,LA,300,2,0.143
10.3333333333333,32,21,2,9,W,LA,200,2,0.146
10.3333333333333,32,22,2,10,W,LA,100,2,0.143
10.3333333333333,32,23,2,11,W,LA,40,2,0.151
10.3333333333333,32,24,2,12,W,LA,20,2,0.147
10.3333333333333,32,25,3,1,W,None,0,3,0.143
10.3333333333333,32,26,3,2,W,3-HP,300,3,0.139
10.3333333333333,32,27,3,3,W,3-HP,200,3,0.146
10.3333333333333,32,28,3,4,W,3-HP,100,3,0.154
10.3333333333333,32,29,3,5,W,3-HP,40,3,0.14
10.3333333333333,32,30,3,6,W,3-HP,20,3,0.139
10.3333333333333,32,31,3,7,medium,None,0,3,0.139
10.3333333333333,32,32,3,8,W,LA,300,3,0.146
10.3333333333333,32,33,3,9,W,LA,200,3,0.153
10.3333333333333,32,34,3,10,W,LA,100,3,0.142
10.3333333333333,32,35,3,11,W,LA,40,3,0.151
10.3333333333333,32,36,3,12,W,LA,20,3,0.154
10.3333333333333,32,37,4,1,W,None,0,4,0.15
10.3333333333333,32,38,4,2,W,3-HP,300,4,0.147
10.3333333333333,32,39,4,3,W,3-HP,200,4,0.141
10.3333333333333,32,40,4,4,W,3-HP,100,4,0.141
10.3333333333333,32,41,4,5,W,3-HP,40,4,0.14
10.3333333333333,32,42,4,6,W,3-HP,20,4,0.146
10.3333333333333,32,43,4,7,medium,None,0,4,0.158
10.3333333333333,32,44,4,8,W,LA,300,4,0.135
10.3333333333333,32,45,4,9,W,LA,200,4,0.144
10.3333333333333,32,46,4,10,W,LA,100,4,0.131
10.3333333333333,32,47,4,11,W,LA,40,4,0.133
10.3333333333333,32,48,4,12,W,LA,20,4,0.153
10.3333333333333,32,49,5,1,MG1655,None,0,1,0.562
10.3333333333333,32,50,5,2,MG1655,3-HP,300,1,0.144
10.3333333333333,32,51,5,3,MG1655,3-HP,200,1,0.144
10.3333333333333,32,52,5,4,MG1655,3-HP,100,1,0.155
10.3333333333333,32,53,5,5,MG1655,3-HP,40,1,0.141
10.3333333333333,32,54,5,6,MG1655,3-HP,20,1,0.145
10.3333333333333,32,55,5,7,medium,3-HP,300,1,0.145
10.3333333333333,32,56,5,8,MG1655,LA,300,1,0.147
10.3333333333333,32,57,5,9,MG1655,LA,200,1,0.148
10.3333333333333,32,58,5,10,MG1655,LA,100,1,0.14
10.3333333333333,32,59,5,11,MG1655,LA,40,1,0.144
10.3333333333333,32,60,5,12,MG1655,LA,20,1,0.147
10.3333333333333,32,61,6,1,MG1655,None,0,2,0.649
10.3333333333333,32,62,6,2,MG1655,3-HP,300,2,0.139
10.3333333333333,32,63,6,3,MG1655,3-HP,200,2,0.144
10.3333333333333,32,64,6,4,MG1655,3-HP,100,2,0.145
10.3333333333333,32,65,6,5,MG1655,3-HP,40,2,0.151
10.3333333333333,32,66,6,6,MG1655,3-HP,20,2,0.18
10.3333333333333,32,67,6,7,medium,3-HP,300,2,0.135
10.3333333333333,32,68,6,8,MG1655,LA,300,2,0.157
10.3333333333333,32,69,6,9,MG1655,LA,200,2,0.143
10.3333333333333,32,70,6,10,MG1655,LA,100,2,0.141
10.3333333333333,32,71,6,11,MG1655,LA,40,2,0.145
10.3333333333333,32,72,6,12,MG1655,LA,20,2,0.203
10.3333333333333,32,73,7,1,MG1655,None,0,3,0.619
10.3333333333333,32,74,7,2,MG1655,3-HP,300,3,0.144
10.3333333333333,32,75,7,3,MG1655,3-HP,200,3,0.146
10.3333333333333,32,76,7,4,MG1655,3-HP,100,3,0.15
10.3333333333333,32,77,7,5,MG1655,3-HP,40,3,0.154
10.3333333333333,32,78,7,6,MG1655,3-HP,20,3,0.205
10.3333333333333,32,79,7,7,medium,3-HP,300,3,0.151
10.3333333333333,32,80,7,8,MG1655,LA,300,3,0.137
10.3333333333333,32,81,7,9,MG1655,LA,200,3,0.147
10.3333333333333,32,82,7,10,MG1655,LA,100,3,0.143
10.3333333333333,32,83,7,11,MG1655,LA,40,3,0.145
10.3333333333333,32,84,7,12,MG1655,LA,20,3,0.154
10.3333333333333,32,85,8,1,MG1655,None,0,4,0.524
10.3333333333333,32,86,8,2,MG1655,3-HP,300,4,0.151
10.3333333333333,32,87,8,3,MG1655,3-HP,200,4,0.138
10.3333333333333,32,88,8,4,MG1655,3-HP,100,4,0.146
10.3333333333333,32,89,8,5,MG1655,3-HP,40,4,0.153
10.3333333333333,32,90,8,6,MG1655,3-HP,20,4,0.185
10.3333333333333,32,91,8,7,medium,3-HP,300,4,0.146
10.3333333333333,32,92,8,8,MG1655,LA,300,4,0.152
10.3333333333333,32,93,8,9,MG1655,LA,200,4,0.148
10.3333333333333,32,94,8,10,MG1655,LA,100,4,0.138
10.3333333333333,32,95,8,11,MG1655,LA,40,4,0.145
10.3333333333333,32,96,8,12,MG1655,LA,20,4,0.144
10.6666666666667,33,1,1,1,W,None,0,1,0.142
10.6666666666667,33,2,1,2,W,3-HP,300,1,0.139
10.6666666666667,33,3,1,3,W,3-HP,200,1,0.155
10.6666666666667,33,4,1,4,W,3-HP,100,1,0.16
10.6666666666667,33,5,1,5,W,3-HP,40,1,0.144
10.6666666666667,33,6,1,6,W,3-HP,20,1,0.143
10.6666666666667,33,7,1,7,medium,None,0,1,0.15
10.6666666666667,33,8,1,8,W,LA,300,1,0.141
10.6666666666667,33,9,1,9,W,LA,200,1,0.139
10.6666666666667,33,10,1,10,W,LA,100,1,0.312
10.6666666666667,33,11,1,11,W,LA,40,1,0.146
10.6666666666667,33,12,1,12,W,LA,20,1,0.144
10.6666666666667,33,13,2,1,W,None,0,2,0.15
10.6666666666667,33,14,2,2,W,3-HP,300,2,0.139
10.6666666666667,33,15,2,3,W,3-HP,200,2,0.148
10.6666666666667,33,16,2,4,W,3-HP,100,2,0.143
10.6666666666667,33,17,2,5,W,3-HP,40,2,0.142
10.6666666666667,33,18,2,6,W,3-HP,20,2,0.144
10.6666666666667,33,19,2,7,medium,None,0,2,0.143
10.6666666666667,33,20,2,8,W,LA,300,2,0.143
10.6666666666667,33,21,2,9,W,LA,200,2,0.146
10.6666666666667,33,22,2,10,W,LA,100,2,0.143
10.6666666666667,33,23,2,11,W,LA,40,2,0.151
10.6666666666667,33,24,2,12,W,LA,20,2,0.147
10.6666666666667,33,25,3,1,W,None,0,3,0.143
10.6666666666667,33,26,3,2,W,3-HP,300,3,0.139
10.6666666666667,33,27,3,3,W,3-HP,200,3,0.146
10.6666666666667,33,28,3,4,W,3-HP,100,3,0.154
10.6666666666667,33,29,3,5,W,3-HP,40,3,0.14
10.6666666666667,33,30,3,6,W,3-HP,20,3,0.139
10.6666666666667,33,31,3,7,medium,None,0,3,0.139
10.6666666666667,33,32,3,8,W,LA,300,3,0.146
10.6666666666667,33,33,3,9,W,LA,200,3,0.153
10.6666666666667,33,34,3,10,W,LA,100,3,0.142
10.6666666666667,33,35,3,11,W,LA,40,3,0.151
10.6666666666667,33,36,3,12,W,LA,20,3,0.154
10.6666666666667,33,37,4,1,W,None,0,4,0.15
10.6666666666667,33,38,4,2,W,3-HP,300,4,0.147
10.6666666666667,33,39,4,3,W,3-HP,200,4,0.141
10.6666666666667,33,40,4,4,W,3-HP,100,4,0.141
10.6666666666667,33,41,4,5,W,3-HP,40,4,0.14
10.6666666666667,33,42,4,6,W,3-HP,20,4,0.146
10.6666666666667,33,43,4,7,medium,None,0,4,0.159
10.6666666666667,33,44,4,8,W,LA,300,4,0.135
10.6666666666667,33,45,4,9,W,LA,200,4,0.144
10.6666666666667,33,46,4,10,W,LA,100,4,0.131
10.6666666666667,33,47,4,11,W,LA,40,4,0.133
10.6666666666667,33,48,4,12,W,LA,20,4,0.153
10.6666666666667,33,49,5,1,MG1655,None,0,1,0.598
10.6666666666667,33,50,5,2,MG1655,3-HP,300,1,0.144
10.6666666666667,33,51,5,3,MG1655,3-HP,200,1,0.144
10.6666666666667,33,52,5,4,MG1655,3-HP,100,1,0.155
10.6666666666667,33,53,5,5,MG1655,3-HP,40,1,0.141
10.6666666666667,33,54,5,6,MG1655,3-HP,20,1,0.145
10.6666666666667,33,55,5,7,medium,3-HP,300,1,0.145
10.6666666666667,33,56,5,8,MG1655,LA,300,1,0.147
10.6666666666667,33,57,5,9,MG1655,LA,200,1,0.147
10.6666666666667,33,58,5,10,MG1655,LA,100,1,0.14
10.6666666666667,33,59,5,11,MG1655,LA,40,1,0.145
10.6666666666667,33,60,5,12,MG1655,LA,20,1,0.148
10.6666666666667,33,61,6,1,MG1655,None,0,2,0.671
10.6666666666667,33,62,6,2,MG1655,3-HP,300,2,0.139
10.6666666666667,33,63,6,3,MG1655,3-HP,200,2,0.144
10.6666666666667,33,64,6,4,MG1655,3-HP,100,2,0.145
10.6666666666667,33,65,6,5,MG1655,3-HP,40,2,0.151
10.6666666666667,33,66,6,6,MG1655,3-HP,20,2,0.183
10.6666666666667,33,67,6,7,medium,3-HP,300,2,0.134
10.6666666666667,33,68,6,8,MG1655,LA,300,2,0.157
10.6666666666667,33,69,6,9,MG1655,LA,200,2,0.143
10.6666666666667,33,70,6,10,MG1655,LA,100,2,0.141
10.6666666666667,33,71,6,11,MG1655,LA,40,2,0.145
10.6666666666667,33,72,6,12,MG1655,LA,20,2,0.21
10.6666666666667,33,73,7,1,MG1655,None,0,3,0.65
10.6666666666667,33,74,7,2,MG1655,3-HP,300,3,0.144
10.6666666666667,33,75,7,3,MG1655,3-HP,200,3,0.146
10.6666666666667,33,76,7,4,MG1655,3-HP,100,3,0.15
10.6666666666667,33,77,7,5,MG1655,3-HP,40,3,0.154
10.6666666666667,33,78,7,6,MG1655,3-HP,20,3,0.211
10.6666666666667,33,79,7,7,medium,3-HP,300,3,0.151
10.6666666666667,33,80,7,8,MG1655,LA,300,3,0.137
10.6666666666667,33,81,7,9,MG1655,LA,200,3,0.147
10.6666666666667,33,82,7,10,MG1655,LA,100,3,0.142
10.6666666666667,33,83,7,11,MG1655,LA,40,3,0.145
10.6666666666667,33,84,7,12,MG1655,LA,20,3,0.154
10.6666666666667,33,85,8,1,MG1655,None,0,4,0.565
10.6666666666667,33,86,8,2,MG1655,3-HP,300,4,0.151
10.6666666666667,33,87,8,3,MG1655,3-HP,200,4,0.138
10.6666666666667,33,88,8,4,MG1655,3-HP,100,4,0.146
10.6666666666667,33,89,8,5,MG1655,3-HP,40,4,0.153
10.6666666666667,33,90,8,6,MG1655,3-HP,20,4,0.189
10.6666666666667,33,91,8,7,medium,3-HP,300,4,0.147
10.6666666666667,33,92,8,8,MG1655,LA,300,4,0.152
10.6666666666667,33,93,8,9,MG1655,LA,200,4,0.148
10.6666666666667,33,94,8,10,MG1655,LA,100,4,0.138
10.6666666666667,33,95,8,11,MG1655,LA,40,4,0.145
10.6666666666667,33,96,8,12,MG1655,LA,20,4,0.144
11,34,1,1,1,W,None,0,1,0.142
11,34,2,1,2,W,3-HP,300,1,0.139
11,34,3,1,3,W,3-HP,200,1,0.155
11,34,4,1,4,W,3-HP,100,1,0.161
11,34,5,1,5,W,3-HP,40,1,0.144
11,34,6,1,6,W,3-HP,20,1,0.143
11,34,7,1,7,medium,None,0,1,0.15
11,34,8,1,8,W,LA,300,1,0.141
11,34,9,1,9,W,LA,200,1,0.139
11,34,10,1,10,W,LA,100,1,0.311
11,34,11,1,11,W,LA,40,1,0.146
11,34,12,1,12,W,LA,20,1,0.144
11,34,13,2,1,W,None,0,2,0.15
11,34,14,2,2,W,3-HP,300,2,0.139
11,34,15,2,3,W,3-HP,200,2,0.147
11,34,16,2,4,W,3-HP,100,2,0.143
11,34,17,2,5,W,3-HP,40,2,0.142
11,34,18,2,6,W,3-HP,20,2,0.144
11,34,19,2,7,medium,None,0,2,0.143
11,34,20,2,8,W,LA,300,2,0.143
11,34,21,2,9,W,LA,200,2,0.146
11,34,22,2,10,W,LA,100,2,0.143
11,34,23,2,11,W,LA,40,2,0.151
11,34,24,2,12,W,LA,20,2,0.147
11,34,25,3,1,W,None,0,3,0.143
11,34,26,3,2,W,3-HP,300,3,0.139
11,34,27,3,3,W,3-HP,200,3,0.146
11,34,28,3,4,W,3-HP,100,3,0.154
11,34,29,3,5,W,3-HP,40,3,0.14
11,34,30,3,6,W,3-HP,20,3,0.139
11,34,31,3,7,medium,None,0,3,0.139
11,34,32,3,8,W,LA,300,3,0.146
11,34,33,3,9,W,LA,200,3,0.153
11,34,34,3,10,W,LA,100,3,0.142
11,34,35,3,11,W,LA,40,3,0.151
11,34,36,3,12,W,LA,20,3,0.154
11,34,37,4,1,W,None,0,4,0.15
11,34,38,4,2,W,3-HP,300,4,0.147
11,34,39,4,3,W,3-HP,200,4,0.141
11,34,40,4,4,W,3-HP,100,4,0.141
11,34,41,4,5,W,3-HP,40,4,0.14
11,34,42,4,6,W,3-HP,20,4,0.146
11,34,43,4,7,medium,None,0,4,0.16
11,34,44,4,8,W,LA,300,4,0.135
11,34,45,4,9,W,LA,200,4,0.144
11,34,46,4,10,W,LA,100,4,0.131
11,34,47,4,11,W,LA,40,4,0.133
11,34,48,4,12,W,LA,20,4,0.153
11,34,49,5,1,MG1655,None,0,1,0.63
11,34,50,5,2,MG1655,3-HP,300,1,0.144
11,34,51,5,3,MG1655,3-HP,200,1,0.144
11,34,52,5,4,MG1655,3-HP,100,1,0.155
11,34,53,5,5,MG1655,3-HP,40,1,0.142
11,34,54,5,6,MG1655,3-HP,20,1,0.146
11,34,55,5,7,medium,3-HP,300,1,0.146
11,34,56,5,8,MG1655,LA,300,1,0.147
11,34,57,5,9,MG1655,LA,200,1,0.148
11,34,58,5,10,MG1655,LA,100,1,0.14
11,34,59,5,11,MG1655,LA,40,1,0.144
11,34,60,5,12,MG1655,LA,20,1,0.151
11,34,61,6,1,MG1655,None,0,2,0.676
11,34,62,6,2,MG1655,3-HP,300,2,0.139
11,34,63,6,3,MG1655,3-HP,200,2,0.144
11,34,64,6,4,MG1655,3-HP,100,2,0.145
11,34,65,6,5,MG1655,3-HP,40,2,0.151
11,34,66,6,6,MG1655,3-HP,20,2,0.185
11,34,67,6,7,medium,3-HP,300,2,0.134
11,34,68,6,8,MG1655,LA,300,2,0.157
11,34,69,6,9,MG1655,LA,200,2,0.144
11,34,70,6,10,MG1655,LA,100,2,0.141
11,34,71,6,11,MG1655,LA,40,2,0.145
11,34,72,6,12,MG1655,LA,20,2,0.22
11,34,73,7,1,MG1655,None,0,3,0.673
11,34,74,7,2,MG1655,3-HP,300,3,0.144
11,34,75,7,3,MG1655,3-HP,200,3,0.146
11,34,76,7,4,MG1655,3-HP,100,3,0.149
11,34,77,7,5,MG1655,3-HP,40,3,0.154
11,34,78,7,6,MG1655,3-HP,20,3,0.217
11,34,79,7,7,medium,3-HP,300,3,0.151
11,34,80,7,8,MG1655,LA,300,3,0.137
11,34,81,7,9,MG1655,LA,200,3,0.147
11,34,82,7,10,MG1655,LA,100,3,0.142
11,34,83,7,11,MG1655,LA,40,3,0.145
11,34,84,7,12,MG1655,LA,20,3,0.155
