cycle,time,well,row,col,temperature,strain,mol_ID,mol_conc,replicate,OD
57,18.6666666666667,H8,8,8,30.1,MG1655,LA,300,4,0.15
57,18.6666666666667,H9,8,9,30.1,MG1655,LA,200,4,0.146
57,18.6666666666667,H10,8,10,30.1,MG1655,LA,100,4,0.137
57,18.6666666666667,H11,8,11,30.1,MG1655,LA,40,4,0.144
57,18.6666666666667,H12,8,12,30.1,MG1655,LA,20,4,0.146
58,19,A1,1,1,30.1,W,None,0,1,0.141
58,19,A2,1,2,30.1,W,3-HP,300,1,0.138
58,19,A3,1,3,30.1,W,3-HP,200,1,0.154
58,19,A4,1,4,30.1,W,3-HP,100,1,0.159
58,19,A5,1,5,30.1,W,3-HP,40,1,0.144
58,19,A6,1,6,30.1,W,3-HP,20,1,0.142
58,19,A7,1,7,30.1,medium,None,0,1,0.148
58,19,A8,1,8,30.1,W,LA,300,1,0.141
58,19,A9,1,9,30.1,W,LA,200,1,0.138
58,19,A10,1,10,30.1,W,LA,100,1,0.315
58,19,A11,1,11,30.1,W,LA,40,1,0.145
58,19,A12,1,12,30.1,W,LA,20,1,0.143
58,19,B1,2,1,30.1,W,None,0,2,0.148
58,19,B2,2,2,30.1,W,3-HP,300,2,0.138
58,19,B3,2,3,30.1,W,3-HP,200,2,0.145
58,19,B4,2,4,30.1,W,3-HP,100,2,0.141
58,19,B5,2,5,30.1,W,3-HP,40,2,0.141
58,19,B6,2,6,30.1,W,3-HP,20,2,0.143
58,19,B7,2,7,30.1,medium,None,0,2,0.142
58,19,B8,2,8,30.1,W,LA,300,2,0.142
58,19,B9,2,9,30.1,W,LA,200,2,0.146
58,19,B10,2,10,30.1,W,LA,100,2,0.141
58,19,B11,2,11,30.1,W,LA,40,2,0.149
58,19,B12,2,12,30.1,W,LA,20,2,0.146
58,19,C1,3,1,30.1,W,None,0,3,0.141
58,19,C2,3,2,30.1,W,3-HP,300,3,0.138
58,19,C3,3,3,30.1,W,3-HP,200,3,0.146
58,19,C4,3,4,30.1,W,3-HP,100,3,0.152
58,19,C5,3,5,30.1,W,3-HP,40,3,0.139
58,19,C6,3,6,30.1,W,3-HP,20,3,0.137
58,19,C7,3,7,30.1,medium,None,0,3,0.138
58,19,C8,3,8,30.1,W,LA,300,3,0.144
58,19,C9,3,9,30.1,W,LA,200,3,0.15
58,19,C10,3,10,30.1,W,LA,100,3,0.141
58,19,C11,3,11,30.1,W,LA,40,3,0.149
58,19,C12,3,12,30.1,W,LA,20,3,0.153
58,19,D1,4,1,30.1,W,None,0,4,0.148
58,19,D2,4,2,30.1,W,3-HP,300,4,0.146
58,19,D3,4,3,30.1,W,3-HP,200,4,0.14
58,19,D4,4,4,30.1,W,3-HP,100,4,0.14
58,19,D5,4,5,30.1,W,3-HP,40,4,0.139
58,19,D6,4,6,30.1,W,3-HP,20,4,0.144
58,19,D7,4,7,30.1,medium,None,0,4,0.167
58,19,D8,4,8,30.1,W,LA,300,4,0.134
58,19,D9,4,9,30.1,W,LA,200,4,0.142
58,19,D10,4,10,30.1,W,LA,100,4,0.13
58,19,D11,4,11,30.1,W,LA,40,4,0.132
58,19,D12,4,12,30.1,W,LA,20,4,0.152
58,19,E1,5,1,30.1,MG1655,None,0,1,0.689
58,19,E2,5,2,30.1,MG1655,3-HP,300,1,0.142
58,19,E3,5,3,30.1,MG1655,3-HP,200,1,0.143
58,19,E4,5,4,30.1,MG1655,3-HP,100,1,0.154
58,19,E5,5,5,30.1,MG1655,3-HP,40,1,0.14
58,19,E6,5,6,30.1,MG1655,3-HP,20,1,0.149
58,19,E7,5,7,30.1,medium,3-HP,300,1,0.141
58,19,E8,5,8,30.1,MG1655,LA,300,1,0.145
58,19,E9,5,9,30.1,MG1655,LA,200,1,0.145
58,19,E10,5,10,30.1,MG1655,LA,100,1,0.14
58,19,E11,5,11,30.1,MG1655,LA,40,1,0.143
58,19,E12,5,12,30.1,MG1655,LA,20,1,0.313
58,19,F1,6,1,30.1,MG1655,None,0,2,0.683
58,19,F2,6,2,30.1,MG1655,3-HP,300,2,0.138
58,19,F3,6,3,30.1,MG1655,3-HP,200,2,0.143
58,19,F4,6,4,30.1,MG1655,3-HP,100,2,0.143
58,19,F5,6,5,30.1,MG1655,3-HP,40,2,0.15
58,19,F6,6,6,30.1,MG1655,3-HP,20,2,0.3
58,19,F7,6,7,30.1,medium,3-HP,300,2,0.133
58,19,F8,6,8,30.1,MG1655,LA,300,2,0.154
58,19,F9,6,9,30.1,MG1655,LA,200,2,0.143
58,19,F10,6,10,30.1,MG1655,LA,100,2,0.141
58,19,F11,6,11,30.1,MG1655,LA,40,2,0.146
58,19,F12,6,12,30.1,MG1655,LA,20,2,0.383
58,19,G1,7,1,30.1,MG1655,None,0,3,0.691
58,19,G2,7,2,30.1,MG1655,3-HP,300,3,0.144
58,19,G3,7,3,30.1,MG1655,3-HP,200,3,0.145
58,19,G4,7,4,30.1,MG1655,3-HP,100,3,0.148
58,19,G5,7,5,30.1,MG1655,3-HP,40,3,0.153
58,19,G6,7,6,30.1,MG1655,3-HP,20,3,0.375
58,19,G7,7,7,30.1,medium,3-HP,300,3,0.15
58,19,G8,7,8,30.1,MG1655,LA,300,3,0.136
58,19,G9,7,9,30.1,MG1655,LA,200,3,0.146
58,19,G10,7,10,30.1,MG1655,LA,100,3,0.141
58,19,G11,7,11,30.1,MG1655,LA,40,3,0.144
58,19,G12,7,12,30.1,MG1655,LA,20,3,0.258
58,19,H1,8,1,30.1,MG1655,None,0,4,0.705
58,19,H2,8,2,30.1,MG1655,3-HP,300,4,0.149
58,19,H3,8,3,30.1,MG1655,3-HP,200,4,0.137
58,19,H4,8,4,30.1,MG1655,3-HP,100,4,0.144
58,19,H5,8,5,30.1,MG1655,3-HP,40,4,0.151
58,19,H6,8,6,30.1,MG1655,3-HP,20,4,0.364
58,19,H7,8,7,30.1,medium,3-HP,300,4,0.145
58,19,H8,8,8,30.1,MG1655,LA,300,4,0.15
58,19,H9,8,9,30.1,MG1655,LA,200,4,0.146
58,19,H10,8,10,30.1,MG1655,LA,100,4,0.137
58,19,H11,8,11,30.1,MG1655,LA,40,4,0.144
58,19,H12,8,12,30.1,MG1655,LA,20,4,0.146
59,19.3333333333333,A1,1,1,30.1,W,None,0,1,0.14
59,19.3333333333333,A2,1,2,30.1,W,3-HP,300,1,0.138
59,19.3333333333333,A3,1,3,30.1,W,3-HP,200,1,0.154
59,19.3333333333333,A4,1,4,30.1,W,3-HP,100,1,0.159
59,19.3333333333333,A5,1,5,30.1,W,3-HP,40,1,0.143
59,19.3333333333333,A6,1,6,30.1,W,3-HP,20,1,0.142
59,19.3333333333333,A7,1,7,30.1,medium,None,0,1,0.148
59,19.3333333333333,A8,1,8,30.1,W,LA,300,1,0.14
59,19.3333333333333,A9,1,9,30.1,W,LA,200,1,0.139
59,19.3333333333333,A10,1,10,30.1,W,LA,100,1,0.317
59,19.3333333333333,A11,1,11,30.1,W,LA,40,1,0.146
59,19.3333333333333,A12,1,12,30.1,W,LA,20,1,0.143
59,19.3333333333333,B1,2,1,30.1,W,None,0,2,0.148
59,19.3333333333333,B2,2,2,30.1,W,3-HP,300,2,0.138
59,19.3333333333333,B3,2,3,30.1,W,3-HP,200,2,0.145
59,19.3333333333333,B4,2,4,30.1,W,3-HP,100,2,0.141
59,19.3333333333333,B5,2,5,30.1,W,3-HP,40,2,0.141
59,19.3333333333333,B6,2,6,30.1,W,3-HP,20,2,0.143
59,19.3333333333333,B7,2,7,30.1,medium,None,0,2,0.143
59,19.3333333333333,B8,2,8,30.1,W,LA,300,2,0.142
59,19.3333333333333,B9,2,9,30.1,W,LA,200,2,0.145
59,19.3333333333333,B10,2,10,30.1,W,LA,100,2,0.141
59,19.3333333333333,B11,2,11,30.1,W,LA,40,2,0.149
59,19.3333333333333,B12,2,12,30.1,W,LA,20,2,0.146
59,19.3333333333333,C1,3,1,30.1,W,None,0,3,0.141
59,19.3333333333333,C2,3,2,30.1,W,3-HP,300,3,0.139
59,19.3333333333333,C3,3,3,30.1,W,3-HP,200,3,0.145
59,19.3333333333333,C4,3,4,30.1,W,3-HP,100,3,0.152
59,19.3333333333333,C5,3,5,30.1,W,3-HP,40,3,0.138
59,19.3333333333333,C6,3,6,30.1,W,3-HP,20,3,0.137
59,19.3333333333333,C7,3,7,30.1,medium,None,0,3,0.138
59,19.3333333333333,C8,3,8,30.1,W,LA,300,3,0.144
59,19.3333333333333,C9,3,9,30.1,W,LA,200,3,0.15
59,19.3333333333333,C10,3,10,30.1,W,LA,100,3,0.141
59,19.3333333333333,C11,3,11,30.1,W,LA,40,3,0.149
59,19.3333333333333,C12,3,12,30.1,W,LA,20,3,0.153
59,19.3333333333333,D1,4,1,30.1,W,None,0,4,0.148
59,19.3333333333333,D2,4,2,30.1,W,3-HP,300,4,0.146
59,19.3333333333333,D3,4,3,30.1,W,3-HP,200,4,0.139
59,19.3333333333333,D4,4,4,30.1,W,3-HP,100,4,0.14
59,19.3333333333333,D5,4,5,30.1,W,3-HP,40,4,0.139
59,19.3333333333333,D6,4,6,30.1,W,3-HP,20,4,0.143
59,19.3333333333333,D7,4,7,30.1,medium,None,0,4,0.167
59,19.3333333333333,D8,4,8,30.1,W,LA,300,4,0.134
59,19.3333333333333,D9,4,9,30.1,W,LA,200,4,0.142
59,19.3333333333333,D10,4,10,30.1,W,LA,100,4,0.13
59,19.3333333333333,D11,4,11,30.1,W,LA,40,4,0.132
59,19.3333333333333,D12,4,12,30.1,W,LA,20,4,0.152
59,19.3333333333333,E1,5,1,30.1,MG1655,None,0,1,0.69
59,19.3333333333333,E2,5,2,30.1,MG1655,3-HP,300,1,0.143
59,19.3333333333333,E3,5,3,30.1,MG1655,3-HP,200,1,0.142
59,19.3333333333333,E4,5,4,30.1,MG1655,3-HP,100,1,0.154
59,19.3333333333333,E5,5,5,30.1,MG1655,3-HP,40,1,0.139
59,19.3333333333333,E6,5,6,30.1,MG1655,3-HP,20,1,0.148
59,19.3333333333333,E7,5,7,30.1,medium,3-HP,300,1,0.141
59,19.3333333333333,E8,5,8,30.1,MG1655,LA,300,1,0.145
59,19.3333333333333,E9,5,9,30.1,MG1655,LA,200,1,0.145
59,19.3333333333333,E10,5,10,30.1,MG1655,LA,100,1,0.139
59,19.3333333333333,E11,5,11,30.1,MG1655,LA,40,1,0.143
59,19.3333333333333,E12,5,12,30.1,MG1655,LA,20,1,0.331
59,19.3333333333333,F1,6,1,30.1,MG1655,None,0,2,0.684
59,19.3333333333333,F2,6,2,30.1,MG1655,3-HP,300,2,0.138
59,19.3333333333333,F3,6,3,30.1,MG1655,3-HP,200,2,0.143
59,19.3333333333333,F4,6,4,30.1,MG1655,3-HP,100,2,0.144
59,19.3333333333333,F5,6,5,30.1,MG1655,3-HP,40,2,0.149
59,19.3333333333333,F6,6,6,30.1,MG1655,3-HP,20,2,0.304
59,19.3333333333333,F7,6,7,30.1,medium,3-HP,300,2,0.133
59,19.3333333333333,F8,6,8,30.1,MG1655,LA,300,2,0.154
59,19.3333333333333,F9,6,9,30.1,MG1655,LA,200,2,0.143
59,19.3333333333333,F10,6,10,30.1,MG1655,LA,100,2,0.141
59,19.3333333333333,F11,6,11,30.1,MG1655,LA,40,2,0.146
59,19.3333333333333,F12,6,12,30.1,MG1655,LA,20,2,0.384
59,19.3333333333333,G1,7,1,30.1,MG1655,None,0,3,0.692
59,19.3333333333333,G2,7,2,30.1,MG1655,3-HP,300,3,0.144
59,19.3333333333333,G3,7,3,30.1,MG1655,3-HP,200,3,0.145
59,19.3333333333333,G4,7,4,30.1,MG1655,3-HP,100,3,0.148
59,19.3333333333333,G5,7,5,30.1,MG1655,3-HP,40,3,0.153
59,19.3333333333333,G6,7,6,30.1,MG1655,3-HP,20,3,0.376
59,19.3333333333333,G7,7,7,30.1,medium,3-HP,300,3,0.15
59,19.3333333333333,G8,7,8,30.1,MG1655,LA,300,3,0.136
59,19.3333333333333,G9,7,9,30.1,MG1655,LA,200,3,0.146
59,19.3333333333333,G10,7,10,30.1,MG1655,LA,100,3,0.141
59,19.3333333333333,G11,7,11,30.1,MG1655,LA,40,3,0.144
59,19.3333333333333,G12,7,12,30.1,MG1655,LA,20,3,0.273
59,19.3333333333333,H1,8,1,30.1,MG1655,None,0,4,0.704
59,19.3333333333333,H2,8,2,30.1,MG1655,3-HP,300,4,0.149
59,19.3333333333333,H3,8,3,30.1,MG1655,3-HP,200,4,0.137
59,19.3333333333333,H4,8,4,30.1,MG1655,3-HP,100,4,0.144
59,19.3333333333333,H5,8,5,30.1,MG1655,3-HP,40,4,0.151
59,19.3333333333333,H6,8,6,30.1,MG1655,3-HP,20,4,0.366
59,19.3333333333333,H7,8,7,30.1,medium,3-HP,300,4,0.145
59,19.3333333333333,H8,8,8,30.1,MG1655,LA,300,4,0.15
59,19.3333333333333,H9,8,9,30.1,MG1655,LA,200,4,0.146
59,19.3333333333333,H10,8,10,30.1,MG1655,LA,100,4,0.138
59,19.3333333333333,H11,8,11,30.1,MG1655,LA,40,4,0.144
59,19.3333333333333,H12,8,12,30.1,MG1655,LA,20,4,0.147
60,19.6666666666667,A1,1,1,30.1,W,None,0,1,0.141
60,19.6666666666667,A2,1,2,30.1,W,3-HP,300,1,0.138
60,19.6666666666667,A3,1,3,30.1,W,3-HP,200,1,0.154
60,19.6666666666667,A4,1,4,30.1,W,3-HP,100,1,0.159
60,19.6666666666667,A5,1,5,30.1,W,3-HP,40,1,0.143
60,19.6666666666667,A6,1,6,30.1,W,3-HP,20,1,0.142
60,19.6666666666667,A7,1,7,30.1,medium,None,0,1,0.148
60,19.6666666666667,A8,1,8,30.1,W,LA,300,1,0.14
60,19.6666666666667,A9,1,9,30.1,W,LA,200,1,0.138
60,19.6666666666667,A10,1,10,30.1,W,LA,100,1,0.316
60,19.6666666666667,A11,1,11,30.1,W,LA,40,1,0.145
60,19.6666666666667,A12,1,12,30.1,W,LA,20,1,0.143
60,19.6666666666667,B1,2,1,30.1,W,None,0,2,0.148
60,19.6666666666667,B2,2,2,30.1,W,3-HP,300,2,0.138
60,19.6666666666667,B3,2,3,30.1,W,3-HP,200,2,0.145
60,19.6666666666667,B4,2,4,30.1,W,3-HP,100,2,0.141
60,19.6666666666667,B5,2,5,30.1,W,3-HP,40,2,0.141
60,19.6666666666667,B6,2,6,30.1,W,3-HP,20,2,0.143
60,19.6666666666667,B7,2,7,30.1,medium,None,0,2,0.142
60,19.6666666666667,B8,2,8,30.1,W,LA,300,2,0.142
60,19.6666666666667,B9,2,9,30.1,W,LA,200,2,0.145
60,19.6666666666667,B10,2,10,30.1,W,LA,100,2,0.141
60,19.6666666666667,B11,2,11,30.1,W,LA,40,2,0.149
60,19.6666666666667,B12,2,12,30.1,W,LA,20,2,0.146
60,19.6666666666667,C1,3,1,30.1,W,None,0,3,0.141
60,19.6666666666667,C2,3,2,30.1,W,3-HP,300,3,0.139
60,19.6666666666667,C3,3,3,30.1,W,3-HP,200,3,0.145
60,19.6666666666667,C4,3,4,30.1,W,3-HP,100,3,0.152
60,19.6666666666667,C5,3,5,30.1,W,3-HP,40,3,0.139
60,19.6666666666667,C6,3,6,30.1,W,3-HP,20,3,0.137
60,19.6666666666667,C7,3,7,30.1,medium,None,0,3,0.138
60,19.6666666666667,C8,3,8,30.1,W,LA,300,3,0.144
60,19.6666666666667,C9,3,9,30.1,W,LA,200,3,0.15
60,19.6666666666667,C10,3,10,30.1,W,LA,100,3,0.141
60,19.6666666666667,C11,3,11,30.1,W,LA,40,3,0.149
60,19.6666666666667,C12,3,12,30.1,W,LA,20,3,0.153
60,19.6666666666667,D1,4,1,30.1,W,None,0,4,0.148
60,19.6666666666667,D2,4,2,30.1,W,3-HP,300,4,0.146
60,19.6666666666667,D3,4,3,30.1,W,3-HP,200,4,0.139
60,19.6666666666667,D4,4,4,30.1,W,3-HP,100,4,0.14
60,19.6666666666667,D5,4,5,30.1,W,3-HP,40,4,0.139
60,19.6666666666667,D6,4,6,30.1,W,3-HP,20,4,0.144
60,19.6666666666667,D7,4,7,30.1,medium,None,0,4,0.167
60,19.6666666666667,D8,4,8,30.1,W,LA,300,4,0.134
60,19.6666666666667,D9,4,9,30.1,W,LA,200,4,0.142
60,19.6666666666667,D10,4,10,30.1,W,LA,100,4,0.13
60,19.6666666666667,D11,4,11,30.1,W,LA,40,4,0.132
60,19.6666666666667,D12,4,12,30.1,W,LA,20,4,0.152
60,19.6666666666667,E1,5,1,30.1,MG1655,None,0,1,0.694
60,19.6666666666667,E2,5,2,30.1,MG1655,3-HP,300,1,0.143
60,19.6666666666667,E3,5,3,30.1,MG1655,3-HP,200,1,0.142
60,19.6666666666667,E4,5,4,30.1,MG1655,3-HP,100,1,0.154
60,19.6666666666667,E5,5,5,30.1,MG1655,3-HP,40,1,0.139
60,19.6666666666667,E6,5,6,30.1,MG1655,3-HP,20,1,0.149
60,19.6666666666667,E7,5,7,30.1,medium,3-HP,300,1,0.141
60,19.6666666666667,E8,5,8,30.1,MG1655,LA,300,1,0.145
60,19.6666666666667,E9,5,9,30.1,MG1655,LA,200,1,0.145
60,19.6666666666667,E10,5,10,30.1,MG1655,LA,100,1,0.14
60,19.6666666666667,E11,5,11,30.1,MG1655,LA,40,1,0.143
60,19.6666666666667,E12,5,12,30.1,MG1655,LA,20,1,0.349
60,19.6666666666667,F1,6,1,30.1,MG1655,None,0,2,0.688
60,19.6666666666667,F2,6,2,30.1,MG1655,3-HP,300,2,0.138
60,19.6666666666667,F3,6,3,30.1,MG1655,3-HP,200,2,0.143
60,19.6666666666667,F4,6,4,30.1,MG1655,3-HP,100,2,0.143
60,19.6666666666667,F5,6,5,30.1,MG1655,3-HP,40,2,0.149
60,19.6666666666667,F6,6,6,30.1,MG1655,3-HP,20,2,0.301
60,19.6666666666667,F7,6,7,30.1,medium,3-HP,300,2,0.133
60,19.6666666666667,F8,6,8,30.1,MG1655,LA,300,2,0.154
60,19.6666666666667,F9,6,9,30.1,MG1655,LA,200,2,0.143
60,19.6666666666667,F10,6,10,30.1,MG1655,LA,100,2,0.141
60,19.6666666666667,F11,6,11,30.1,MG1655,LA,40,2,0.146
60,19.6666666666667,F12,6,12,30.1,MG1655,LA,20,2,0.383
60,19.6666666666667,G1,7,1,30.1,MG1655,None,0,3,0.696
60,19.6666666666667,G2,7,2,30.1,MG1655,3-HP,300,3,0.143
60,19.6666666666667,G3,7,3,30.1,MG1655,3-HP,200,3,0.145
60,19.6666666666667,G4,7,4,30.1,MG1655,3-HP,100,3,0.148
60,19.6666666666667,G5,7,5,30.1,MG1655,3-HP,40,3,0.154
60,19.6666666666667,G6,7,6,30.1,MG1655,3-HP,20,3,0.38
60,19.6666666666667,G7,7,7,30.1,medium,3-HP,300,3,0.15
60,19.6666666666667,G8,7,8,30.1,MG1655,LA,300,3,0.136
60,19.6666666666667,G9,7,9,30.1,MG1655,LA,200,3,0.145
60,19.6666666666667,G10,7,10,30.1,MG1655,LA,100,3,0.141
60,19.6666666666667,G11,7,11,30.1,MG1655,LA,40,3,0.144
60,19.6666666666667,G12,7,12,30.1,MG1655,LA,20,3,0.29
60,19.6666666666667,H1,8,1,30.1,MG1655,None,0,4,0.707
60,19.6666666666667,H2,8,2,30.1,MG1655,3-HP,300,4,0.149
60,19.6666666666667,H3,8,3,30.1,MG1655,3-HP,200,4,0.137
60,19.6666666666667,H4,8,4,30.1,MG1655,3-HP,100,4,0.145
60,19.6666666666667,H5,8,5,30.1,MG1655,3-HP,40,4,0.151
60,19.6666666666667,H6,8,6,30.1,MG1655,3-HP,20,4,0.367
60,19.6666666666667,H7,8,7,30.1,medium,3-HP,300,4,0.145
60,19.6666666666667,H8,8,8,30.1,MG1655,LA,300,4,0.15
60,19.6666666666667,H9,8,9,30.1,MG1655,LA,200,4,0.146
60,19.6666666666667,H10,8,10,30.1,MG1655,LA,100,4,0.137
60,19.6666666666667,H11,8,11,30.1,MG1655,LA,40,4,0.144
60,19.6666666666667,H12,8,12,30.1,MG1655,LA,20,4,0.148
61,20,A1,1,1,30,W,None,0,1,0.14
61,20,A2,1,2,30,W,3-HP,300,1,0.138
61,20,A3,1,3,30,W,3-HP,200,1,0.154
61,20,A4,1,4,30,W,3-HP,100,1,0.159
61,20,A5,1,5,30,W,3-HP,40,1,0.143
61,20,A6,1,6,30,W,3-HP,20,1,0.142
61,20,A7,1,7,30,medium,None,0,1,0.148
61,20,A8,1,8,30,W,LA,300,1,0.141
61,20,A9,1,9,30,W,LA,200,1,0.138
61,20,A10,1,10,30,W,LA,100,1,0.316
61,20,A11,1,11,30,W,LA,40,1,0.145
61,20,A12,1,12,30,W,LA,20,1,0.143
61,20,B1,2,1,30,W,None,0,2,0.148
61,20,B2,2,2,30,W,3-HP,300,2,0.138
61,20,B3,2,3,30,W,3-HP,200,2,0.145
61,20,B4,2,4,30,W,3-HP,100,2,0.141
61,20,B5,2,5,30,W,3-HP,40,2,0.141
61,20,B6,2,6,30,W,3-HP,20,2,0.143
61,20,B7,2,7,30,medium,None,0,2,0.142
61,20,B8,2,8,30,W,LA,300,2,0.142
61,20,B9,2,9,30,W,LA,200,2,0.146
61,20,B10,2,10,30,W,LA,100,2,0.141
61,20,B11,2,11,30,W,LA,40,2,0.149
61,20,B12,2,12,30,W,LA,20,2,0.146
61,20,C1,3,1,30,W,None,0,3,0.141
61,20,C2,3,2,30,W,3-HP,300,3,0.138
61,20,C3,3,3,30,W,3-HP,200,3,0.145
61,20,C4,3,4,30,W,3-HP,100,3,0.152
61,20,C5,3,5,30,W,3-HP,40,3,0.139
61,20,C6,3,6,30,W,3-HP,20,3,0.137
61,20,C7,3,7,30,medium,None,0,3,0.138
61,20,C8,3,8,30,W,LA,300,3,0.144
61,20,C9,3,9,30,W,LA,200,3,0.15
61,20,C10,3,10,30,W,LA,100,3,0.141
61,20,C11,3,11,30,W,LA,40,3,0.149
61,20,C12,3,12,30,W,LA,20,3,0.153
61,20,D1,4,1,30,W,None,0,4,0.148
61,20,D2,4,2,30,W,3-HP,300,4,0.146
61,20,D3,4,3,30,W,3-HP,200,4,0.139
61,20,D4,4,4,30,W,3-HP,100,4,0.14
61,20,D5,4,5,30,W,3-HP,40,4,0.139
61,20,D6,4,6,30,W,3-HP,20,4,0.144
61,20,D7,4,7,30,medium,None,0,4,0.167
61,20,D8,4,8,30,W,LA,300,4,0.134
61,20,D9,4,9,30,W,LA,200,4,0.142
61,20,D10,4,10,30,W,LA,100,4,0.13
61,20,D11,4,11,30,W,LA,40,4,0.132
61,20,D12,4,12,30,W,LA,20,4,0.152
61,20,E1,5,1,30,MG1655,None,0,1,0.695
61,20,E2,5,2,30,MG1655,3-HP,300,1,0.143
61,20,E3,5,3,30,MG1655,3-HP,200,1,0.142
61,20,E4,5,4,30,MG1655,3-HP,100,1,0.154
61,20,E5,5,5,30,MG1655,3-HP,40,1,0.14
61,20,E6,5,6,30,MG1655,3-HP,20,1,0.149
61,20,E7,5,7,30,medium,3-HP,300,1,0.141
61,20,E8,5,8,30,MG1655,LA,300,1,0.145
61,20,E9,5,9,30,MG1655,LA,200,1,0.145
61,20,E10,5,10,30,MG1655,LA,100,1,0.139
61,20,E11,5,11,30,MG1655,LA,40,1,0.143
61,20,E12,5,12,30,MG1655,LA,20,1,0.366
61,20,F1,6,1,30,MG1655,None,0,2,0.69
61,20,F2,6,2,30,MG1655,3-HP,300,2,0.138
61,20,F3,6,3,30,MG1655,3-HP,200,2,0.143
61,20,F4,6,4,30,MG1655,3-HP,100,2,0.143
61,20,F5,6,5,30,MG1655,3-HP,40,2,0.149
61,20,F6,6,6,30,MG1655,3-HP,20,2,0.301
61,20,F7,6,7,30,medium,3-HP,300,2,0.133
61,20,F8,6,8,30,MG1655,LA,300,2,0.154
61,20,F9,6,9,30,MG1655,LA,200,2,0.143
61,20,F10,6,10,30,MG1655,LA,100,2,0.141
61,20,F11,6,11,30,MG1655,LA,40,2,0.146
61,20,F12,6,12,30,MG1655,LA,20,2,0.383
61,20,G1,7,1,30,MG1655,None,0,3,0.697
61,20,G2,7,2,30,MG1655,3-HP,300,3,0.144
61,20,G3,7,3,30,MG1655,3-HP,200,3,0.144
61,20,G4,7,4,30,MG1655,3-HP,100,3,0.148
61,20,G5,7,5,30,MG1655,3-HP,40,3,0.153
61,20,G6,7,6,30,MG1655,3-HP,20,3,0.379
61,20,G7,7,7,30,medium,3-HP,300,3,0.15
61,20,G8,7,8,30,MG1655,LA,300,3,0.136
61,20,G9,7,9,30,MG1655,LA,200,3,0.145
61,20,G10,7,10,30,MG1655,LA,100,3,0.141
61,20,G11,7,11,30,MG1655,LA,40,3,0.144
61,20,G12,7,12,30,MG1655,LA,20,3,0.306
61,20,H1,8,1,30,MG1655,None,0,4,0.708
61,20,H2,8,2,30,MG1655,3-HP,300,4,0.149
61,20,H3,8,3,30,MG1655,3-HP,200,4,0.137
61,20,H4,8,4,30,MG1655,3-HP,100,4,0.144
61,20,H5,8,5,30,MG1655,3-HP,40,4,0.151
61,20,H6,8,6,30,MG1655,3-HP,20,4,0.368
61,20,H7,8,7,30,medium,3-HP,300,4,0.145
61,20,H8,8,8,30,MG1655,LA,300,4,0.15
61,20,H9,8,9,30,MG1655,LA,200,4,0.146
61,20,H10,8,10,30,MG1655,LA,100,4,0.137
61,20,H11,8,11,30,MG1655,LA,40,4,0.144
61,20,H12,8,12,30,MG1655,LA,20,4,0.149
62,20.3333333333333,A1,1,1,30,W,None,0,1,0.14
62,20.3333333333333,A2,1,2,30,W,3-HP,300,1,0.138
62,20.3333333333333,A3,1,3,30,W,3-HP,200,1,0.154
62,20.3333333333333,A4,1,4,30,W,3-HP,100,1,0.159
62,20.3333333333333,A5,1,5,30,W,3-HP,40,1,0.143
62,20.3333333333333,A6,1,6,30,W,3-HP,20,1,0.142
62,20.3333333333333,A7,1,7,30,medium,None,0,1,0.147
62,20.3333333333333,A8,1,8,30,W,LA,300,1,0.14
62,20.3333333333333,A9,1,9,30,W,LA,200,1,0.138
62,20.3333333333333,A10,1,10,30,W,LA,100,1,0.317
62,20.3333333333333,A11,1,11,30,W,LA,40,1,0.145
62,20.3333333333333,A12,1,12,30,W,LA,20,1,0.143
62,20.3333333333333,B1,2,1,30,W,None,0,2,0.148
62,20.3333333333333,B2,2,2,30,W,3-HP,300,2,0.138
62,20.3333333333333,B3,2,3,30,W,3-HP,200,2,0.145
62,20.3333333333333,B4,2,4,30,W,3-HP,100,2,0.142
62,20.3333333333333,B5,2,5,30,W,3-HP,40,2,0.141
62,20.3333333333333,B6,2,6,30,W,3-HP,20,2,0.143
62,20.3333333333333,B7,2,7,30,medium,None,0,2,0.143
62,20.3333333333333,B8,2,8,30,W,LA,300,2,0.142
62,20.3333333333333,B9,2,9,30,W,LA,200,2,0.146
62,20.3333333333333,B10,2,10,30,W,LA,100,2,0.141
62,20.3333333333333,B11,2,11,30,W,LA,40,2,0.149
62,20.3333333333333,B12,2,12,30,W,LA,20,2,0.146
62,20.3333333333333,C1,3,1,30,W,None,0,3,0.141
62,20.3333333333333,C2,3,2,30,W,3-HP,300,3,0.138
62,20.3333333333333,C3,3,3,30,W,3-HP,200,3,0.145
62,20.3333333333333,C4,3,4,30,W,3-HP,100,3,0.152
62,20.3333333333333,C5,3,5,30,W,3-HP,40,3,0.138
62,20.3333333333333,C6,3,6,30,W,3-HP,20,3,0.137
62,20.3333333333333,C7,3,7,30,medium,None,0,3,0.138
62,20.3333333333333,C8,3,8,30,W,LA,300,3,0.143
62,20.3333333333333,C9,3,9,30,W,LA,200,3,0.15
62,20.3333333333333,C10,3,10,30,W,LA,100,3,0.141
62,20.3333333333333,C11,3,11,30,W,LA,40,3,0.149
62,20.3333333333333,C12,3,12,30,W,LA,20,3,0.153
