time,sample,well,row,col,strain,inducer_ID,inducer_conc,effector_ID,effector_conc,replicate,OD,FL
4,13,36,6,1,BS01,Nar,0,b-Ala,10,2,1.071,12125
4,13,37,6,2,BS01,Nar,4,b-Ala,10,2,1.037,9846
4,13,38,6,3,BS01,Nar,10,b-Ala,10,2,1.05,11547
4,13,39,6,4,BS01,Nar,20,b-Ala,10,2,0.965,9907
4,13,40,6,5,BS01,Nar,60,b-Ala,10,2,1.011,9443
4,13,41,6,6,medium,Nar,0,b-Ala,10,2,1.066,11242
4,13,42,6,7,medium,Nar,60,b-Ala,10,2,0.331,186
4,13,43,7,1,BS01,Nar,0,b-Ala,10,3,0.588,3876
4,13,44,7,2,BS01,Nar,4,b-Ala,10,3,0.638,5308
4,13,45,7,3,BS01,Nar,10,b-Ala,10,3,0.63,6149
4,13,46,7,4,BS01,Nar,20,b-Ala,10,3,0.652,6789
4,13,47,7,5,BS01,Nar,60,b-Ala,10,3,0.659,5532
4,13,48,7,6,medium,Nar,0,b-Ala,10,3,0.727,6157
4,13,49,7,7,medium,Nar,60,b-Ala,10,3,0.326,241
4,13,50,8,1,BS01,Nar,0,b-Ala,10,4,0.6,4535
4,13,51,8,2,BS01,Nar,4,b-Ala,10,4,0.78,9071
4,13,52,8,3,BS01,Nar,10,b-Ala,10,4,0.726,11989
4,13,53,8,4,BS01,Nar,20,b-Ala,10,4,0.55,5304
4,13,54,8,5,BS01,Nar,60,b-Ala,10,4,0.726,5367
4,13,55,8,6,medium,Nar,0,b-Ala,10,4,0.686,5143
4,13,56,8,7,medium,Nar,60,b-Ala,10,4,0.318,321
4.33333333333333,14,1,1,1,BS01,Nar,0,b-Ala,0,1,0.492,3639
4.33333333333333,14,2,1,2,BS01,Nar,4,b-Ala,0,1,0.497,2675
4.33333333333333,14,3,1,3,BS01,Nar,10,b-Ala,0,1,0.525,2510
4.33333333333333,14,4,1,4,BS01,Nar,20,b-Ala,0,1,0.615,2117
4.33333333333333,14,5,1,5,BS01,Nar,60,b-Ala,0,1,0.612,975
4.33333333333333,14,6,1,6,medium,Nar,0,b-Ala,0,1,0.164,188
4.33333333333333,14,7,1,7,medium,Nar,60,b-Ala,0,1,0.274,242
4.33333333333333,14,8,2,1,BS01,Nar,0,b-Ala,0,2,1.188,13710
4.33333333333333,14,9,2,2,BS01,Nar,4,b-Ala,0,2,1.099,8457
4.33333333333333,14,10,2,3,BS01,Nar,10,b-Ala,0,2,1.097,5981
4.33333333333333,14,11,2,4,BS01,Nar,20,b-Ala,0,2,1.051,6935
4.33333333333333,14,12,2,5,BS01,Nar,60,b-Ala,0,2,0.853,3595
4.33333333333333,14,13,2,6,medium,Nar,0,b-Ala,0,2,0.154,169
4.33333333333333,14,14,2,7,medium,Nar,60,b-Ala,0,2,0.324,238
4.33333333333333,14,15,3,1,BS01,Nar,0,b-Ala,0,3,0.441,2664
4.33333333333333,14,16,3,2,BS01,Nar,4,b-Ala,0,3,0.62,3552
4.33333333333333,14,17,3,3,BS01,Nar,10,b-Ala,0,3,0.636,2906
4.33333333333333,14,18,3,4,BS01,Nar,20,b-Ala,0,3,0.667,1681
4.33333333333333,14,19,3,5,BS01,Nar,60,b-Ala,0,3,0.607,946
4.33333333333333,14,20,3,6,medium,Nar,0,b-Ala,0,3,0.171,215
4.33333333333333,14,21,3,7,medium,Nar,60,b-Ala,0,3,0.33,231
4.33333333333333,14,22,4,1,BS01,Nar,0,b-Ala,0,4,0.631,3442
4.33333333333333,14,23,4,2,BS01,Nar,4,b-Ala,0,4,0.602,3372
4.33333333333333,14,24,4,3,BS01,Nar,10,b-Ala,0,4,0.685,3144
4.33333333333333,14,25,4,4,BS01,Nar,20,b-Ala,0,4,0.675,1675
4.33333333333333,14,26,4,5,BS01,Nar,60,b-Ala,0,4,0.629,1025
4.33333333333333,14,27,4,6,medium,Nar,0,b-Ala,0,4,0.189,270
4.33333333333333,14,28,4,7,medium,Nar,60,b-Ala,0,4,0.357,165
4.33333333333333,14,29,5,1,BS01,Nar,0,b-Ala,10,1,0.615,4603
4.33333333333333,14,30,5,2,BS01,Nar,4,b-Ala,10,1,0.697,4935
4.33333333333333,14,31,5,3,BS01,Nar,10,b-Ala,10,1,0.674,6129
4.33333333333333,14,32,5,4,BS01,Nar,20,b-Ala,10,1,0.603,5448
4.33333333333333,14,33,5,5,BS01,Nar,60,b-Ala,10,1,0.813,12235
4.33333333333333,14,34,5,6,medium,Nar,0,b-Ala,10,1,0.7,5401
4.33333333333333,14,35,5,7,medium,Nar,60,b-Ala,10,1,0.327,183
4.33333333333333,14,36,6,1,BS01,Nar,0,b-Ala,10,2,1.064,11282
4.33333333333333,14,37,6,2,BS01,Nar,4,b-Ala,10,2,1.038,9427
4.33333333333333,14,38,6,3,BS01,Nar,10,b-Ala,10,2,1.048,10938
4.33333333333333,14,39,6,4,BS01,Nar,20,b-Ala,10,2,0.962,10090
4.33333333333333,14,40,6,5,BS01,Nar,60,b-Ala,10,2,1.017,9232
4.33333333333333,14,41,6,6,medium,Nar,0,b-Ala,10,2,1.064,11001
4.33333333333333,14,42,6,7,medium,Nar,60,b-Ala,10,2,0.331,277
4.33333333333333,14,43,7,1,BS01,Nar,0,b-Ala,10,3,0.589,3826
4.33333333333333,14,44,7,2,BS01,Nar,4,b-Ala,10,3,0.642,5242
4.33333333333333,14,45,7,3,BS01,Nar,10,b-Ala,10,3,0.631,5995
4.33333333333333,14,46,7,4,BS01,Nar,20,b-Ala,10,3,0.655,6585
4.33333333333333,14,47,7,5,BS01,Nar,60,b-Ala,10,3,0.658,6117
4.33333333333333,14,48,7,6,medium,Nar,0,b-Ala,10,3,0.729,6053
4.33333333333333,14,49,7,7,medium,Nar,60,b-Ala,10,3,0.328,242
4.33333333333333,14,50,8,1,BS01,Nar,0,b-Ala,10,4,0.602,4747
4.33333333333333,14,51,8,2,BS01,Nar,4,b-Ala,10,4,0.783,9291
4.33333333333333,14,52,8,3,BS01,Nar,10,b-Ala,10,4,0.727,11941
4.33333333333333,14,53,8,4,BS01,Nar,20,b-Ala,10,4,0.551,5119
4.33333333333333,14,54,8,5,BS01,Nar,60,b-Ala,10,4,0.736,5407
4.33333333333333,14,55,8,6,medium,Nar,0,b-Ala,10,4,0.688,5137
4.33333333333333,14,56,8,7,medium,Nar,60,b-Ala,10,4,0.32,316
4.66666666666667,15,1,1,1,BS01,Nar,0,b-Ala,0,1,0.495,3510
4.66666666666667,15,2,1,2,BS01,Nar,4,b-Ala,0,1,0.498,2883
4.66666666666667,15,3,1,3,BS01,Nar,10,b-Ala,0,1,0.526,2440
4.66666666666667,15,4,1,4,BS01,Nar,20,b-Ala,0,1,0.616,2107
4.66666666666667,15,5,1,5,BS01,Nar,60,b-Ala,0,1,0.614,1125
4.66666666666667,15,6,1,6,medium,Nar,0,b-Ala,0,1,0.162,169
4.66666666666667,15,7,1,7,medium,Nar,60,b-Ala,0,1,0.271,168
4.66666666666667,15,8,2,1,BS01,Nar,0,b-Ala,0,2,1.186,12681
4.66666666666667,15,9,2,2,BS01,Nar,4,b-Ala,0,2,1.101,8511
4.66666666666667,15,10,2,3,BS01,Nar,10,b-Ala,0,2,1.106,6043
4.66666666666667,15,11,2,4,BS01,Nar,20,b-Ala,0,2,1.04,6563
4.66666666666667,15,12,2,5,BS01,Nar,60,b-Ala,0,2,0.852,3202
4.66666666666667,15,13,2,6,medium,Nar,0,b-Ala,0,2,0.154,216
4.66666666666667,15,14,2,7,medium,Nar,60,b-Ala,0,2,0.324,203
4.66666666666667,15,15,3,1,BS01,Nar,0,b-Ala,0,3,0.444,2756
4.66666666666667,15,16,3,2,BS01,Nar,4,b-Ala,0,3,0.621,3545
4.66666666666667,15,17,3,3,BS01,Nar,10,b-Ala,0,3,0.637,2791
4.66666666666667,15,18,3,4,BS01,Nar,20,b-Ala,0,3,0.669,1739
4.66666666666667,15,19,3,5,BS01,Nar,60,b-Ala,0,3,0.608,1079
4.66666666666667,15,20,3,6,medium,Nar,0,b-Ala,0,3,0.168,141
4.66666666666667,15,21,3,7,medium,Nar,60,b-Ala,0,3,0.33,246
4.66666666666667,15,22,4,1,BS01,Nar,0,b-Ala,0,4,0.634,3509
4.66666666666667,15,23,4,2,BS01,Nar,4,b-Ala,0,4,0.605,3593
4.66666666666667,15,24,4,3,BS01,Nar,10,b-Ala,0,4,0.686,3001
4.66666666666667,15,25,4,4,BS01,Nar,20,b-Ala,0,4,0.676,2106
4.66666666666667,15,26,4,5,BS01,Nar,60,b-Ala,0,4,0.628,997
4.66666666666667,15,27,4,6,medium,Nar,0,b-Ala,0,4,0.193,422
4.66666666666667,15,28,4,7,medium,Nar,60,b-Ala,0,4,0.359,238
4.66666666666667,15,29,5,1,BS01,Nar,0,b-Ala,10,1,0.616,4607
4.66666666666667,15,30,5,2,BS01,Nar,4,b-Ala,10,1,0.699,5083
4.66666666666667,15,31,5,3,BS01,Nar,10,b-Ala,10,1,0.677,5620
4.66666666666667,15,32,5,4,BS01,Nar,20,b-Ala,10,1,0.602,5602
4.66666666666667,15,33,5,5,BS01,Nar,60,b-Ala,10,1,0.813,12591
4.66666666666667,15,34,5,6,medium,Nar,0,b-Ala,10,1,0.701,5415
4.66666666666667,15,35,5,7,medium,Nar,60,b-Ala,10,1,0.329,308
4.66666666666667,15,36,6,1,BS01,Nar,0,b-Ala,10,2,1.064,11302
4.66666666666667,15,37,6,2,BS01,Nar,4,b-Ala,10,2,1.041,9167
4.66666666666667,15,38,6,3,BS01,Nar,10,b-Ala,10,2,1.053,11614
4.66666666666667,15,39,6,4,BS01,Nar,20,b-Ala,10,2,0.977,9877
4.66666666666667,15,40,6,5,BS01,Nar,60,b-Ala,10,2,1.042,9676
4.66666666666667,15,41,6,6,medium,Nar,0,b-Ala,10,2,1.067,10787
4.66666666666667,15,42,6,7,medium,Nar,60,b-Ala,10,2,0.331,241
4.66666666666667,15,43,7,1,BS01,Nar,0,b-Ala,10,3,0.589,4002
4.66666666666667,15,44,7,2,BS01,Nar,4,b-Ala,10,3,0.643,5223
4.66666666666667,15,45,7,3,BS01,Nar,10,b-Ala,10,3,0.634,6500
4.66666666666667,15,46,7,4,BS01,Nar,20,b-Ala,10,3,0.656,6413
4.66666666666667,15,47,7,5,BS01,Nar,60,b-Ala,10,3,0.66,6017
4.66666666666667,15,48,7,6,medium,Nar,0,b-Ala,10,3,0.73,6101
4.66666666666667,15,49,7,7,medium,Nar,60,b-Ala,10,3,0.328,255
4.66666666666667,15,50,8,1,BS01,Nar,0,b-Ala,10,4,0.603,4993
4.66666666666667,15,51,8,2,BS01,Nar,4,b-Ala,10,4,0.784,8581
4.66666666666667,15,52,8,3,BS01,Nar,10,b-Ala,10,4,0.729,12424
4.66666666666667,15,53,8,4,BS01,Nar,20,b-Ala,10,4,0.553,5254
4.66666666666667,15,54,8,5,BS01,Nar,60,b-Ala,10,4,0.74,5998
4.66666666666667,15,55,8,6,medium,Nar,0,b-Ala,10,4,0.69,5332
4.66666666666667,15,56,8,7,medium,Nar,60,b-Ala,10,4,0.321,341
5,16,1,1,1,BS01,Nar,0,b-Ala,0,1,0.5,3585
5,16,2,1,2,BS01,Nar,4,b-Ala,0,1,0.502,2526
5,16,3,1,3,BS01,Nar,10,b-Ala,0,1,0.529,2669
5,16,4,1,4,BS01,Nar,20,b-Ala,0,1,0.618,1966
5,16,5,1,5,BS01,Nar,60,b-Ala,0,1,0.616,1249
5,16,6,1,6,medium,Nar,0,b-Ala,0,1,0.161,159
5,16,7,1,7,medium,Nar,60,b-Ala,0,1,0.271,112
5,16,8,2,1,BS01,Nar,0,b-Ala,0,2,1.188,13085
5,16,9,2,2,BS01,Nar,4,b-Ala,0,2,1.101,8288
5,16,10,2,3,BS01,Nar,10,b-Ala,0,2,1.105,5471
5,16,11,2,4,BS01,Nar,20,b-Ala,0,2,0.976,6181
5,16,12,2,5,BS01,Nar,60,b-Ala,0,2,0.85,3714
5,16,13,2,6,medium,Nar,0,b-Ala,0,2,0.153,149
5,16,14,2,7,medium,Nar,60,b-Ala,0,2,0.324,179
5,16,15,3,1,BS01,Nar,0,b-Ala,0,3,0.449,2918
5,16,16,3,2,BS01,Nar,4,b-Ala,0,3,0.625,3762
5,16,17,3,3,BS01,Nar,10,b-Ala,0,3,0.638,2619
5,16,18,3,4,BS01,Nar,20,b-Ala,0,3,0.674,1918
5,16,19,3,5,BS01,Nar,60,b-Ala,0,3,0.612,1282
5,16,20,3,6,medium,Nar,0,b-Ala,0,3,0.163,83
5,16,21,3,7,medium,Nar,60,b-Ala,0,3,0.331,193
5,16,22,4,1,BS01,Nar,0,b-Ala,0,4,0.638,3044
5,16,23,4,2,BS01,Nar,4,b-Ala,0,4,0.609,3225
5,16,24,4,3,BS01,Nar,10,b-Ala,0,4,0.688,2880
5,16,25,4,4,BS01,Nar,20,b-Ala,0,4,0.679,1820
5,16,26,4,5,BS01,Nar,60,b-Ala,0,4,0.63,1124
5,16,27,4,6,medium,Nar,0,b-Ala,0,4,0.198,506
5,16,28,4,7,medium,Nar,60,b-Ala,0,4,0.362,306
5,16,29,5,1,BS01,Nar,0,b-Ala,10,1,0.617,4460
5,16,30,5,2,BS01,Nar,4,b-Ala,10,1,0.701,4909
5,16,31,5,3,BS01,Nar,10,b-Ala,10,1,0.678,6013
5,16,32,5,4,BS01,Nar,20,b-Ala,10,1,0.602,5475
5,16,33,5,5,BS01,Nar,60,b-Ala,10,1,0.813,12450
5,16,34,5,6,medium,Nar,0,b-Ala,10,1,0.702,5240
5,16,35,5,7,medium,Nar,60,b-Ala,10,1,0.329,258
5,16,36,6,1,BS01,Nar,0,b-Ala,10,2,1.069,11678
5,16,37,6,2,BS01,Nar,4,b-Ala,10,2,1.045,9158
5,16,38,6,3,BS01,Nar,10,b-Ala,10,2,1.054,11652
5,16,39,6,4,BS01,Nar,20,b-Ala,10,2,0.986,9869
5,16,40,6,5,BS01,Nar,60,b-Ala,10,2,1.023,9159
5,16,41,6,6,medium,Nar,0,b-Ala,10,2,1.064,10541
5,16,42,6,7,medium,Nar,60,b-Ala,10,2,0.324,311
5,16,43,7,1,BS01,Nar,0,b-Ala,10,3,0.592,3876
5,16,44,7,2,BS01,Nar,4,b-Ala,10,3,0.645,5488
5,16,45,7,3,BS01,Nar,10,b-Ala,10,3,0.635,6058
5,16,46,7,4,BS01,Nar,20,b-Ala,10,3,0.659,6372
5,16,47,7,5,BS01,Nar,60,b-Ala,10,3,0.66,5398
5,16,48,7,6,medium,Nar,0,b-Ala,10,3,0.731,5727
5,16,49,7,7,medium,Nar,60,b-Ala,10,3,0.328,289
5,16,50,8,1,BS01,Nar,0,b-Ala,10,4,0.605,4687
5,16,51,8,2,BS01,Nar,4,b-Ala,10,4,0.787,9907
5,16,52,8,3,BS01,Nar,10,b-Ala,10,4,0.731,12181
5,16,53,8,4,BS01,Nar,20,b-Ala,10,4,0.555,5321
5,16,54,8,5,BS01,Nar,60,b-Ala,10,4,0.738,5590
5,16,55,8,6,medium,Nar,0,b-Ala,10,4,0.691,5457
5,16,56,8,7,medium,Nar,60,b-Ala,10,4,0.325,255
5.33333333333333,17,1,1,1,BS01,Nar,0,b-Ala,0,1,0.502,3899
5.33333333333333,17,2,1,2,BS01,Nar,4,b-Ala,0,1,0.506,2682
5.33333333333333,17,3,1,3,BS01,Nar,10,b-Ala,0,1,0.53,2754
5.33333333333333,17,4,1,4,BS01,Nar,20,b-Ala,0,1,0.621,1936
5.33333333333333,17,5,1,5,BS01,Nar,60,b-Ala,0,1,0.62,1229
5.33333333333333,17,6,1,6,medium,Nar,0,b-Ala,0,1,0.163,211
5.33333333333333,17,7,1,7,medium,Nar,60,b-Ala,0,1,0.268,205
5.33333333333333,17,8,2,1,BS01,Nar,0,b-Ala,0,2,1.2,13212
5.33333333333333,17,9,2,2,BS01,Nar,4,b-Ala,0,2,1.106,8507
5.33333333333333,17,10,2,3,BS01,Nar,10,b-Ala,0,2,1.108,5648
5.33333333333333,17,11,2,4,BS01,Nar,20,b-Ala,0,2,0.941,5811
5.33333333333333,17,12,2,5,BS01,Nar,60,b-Ala,0,2,0.848,3734
5.33333333333333,17,13,2,6,medium,Nar,0,b-Ala,0,2,0.154,178
5.33333333333333,17,14,2,7,medium,Nar,60,b-Ala,0,2,0.325,181
5.33333333333333,17,15,3,1,BS01,Nar,0,b-Ala,0,3,0.452,2830
5.33333333333333,17,16,3,2,BS01,Nar,4,b-Ala,0,3,0.625,3507
5.33333333333333,17,17,3,3,BS01,Nar,10,b-Ala,0,3,0.639,2674
5.33333333333333,17,18,3,4,BS01,Nar,20,b-Ala,0,3,0.674,1817
5.33333333333333,17,19,3,5,BS01,Nar,60,b-Ala,0,3,0.613,1168
5.33333333333333,17,20,3,6,medium,Nar,0,b-Ala,0,3,0.163,209
5.33333333333333,17,21,3,7,medium,Nar,60,b-Ala,0,3,0.33,122
5.33333333333333,17,22,4,1,BS01,Nar,0,b-Ala,0,4,0.642,3518
5.33333333333333,17,23,4,2,BS01,Nar,4,b-Ala,0,4,0.613,3391
5.33333333333333,17,24,4,3,BS01,Nar,10,b-Ala,0,4,0.69,2788
5.33333333333333,17,25,4,4,BS01,Nar,20,b-Ala,0,4,0.683,1992
5.33333333333333,17,26,4,5,BS01,Nar,60,b-Ala,0,4,0.631,1028
5.33333333333333,17,27,4,6,medium,Nar,0,b-Ala,0,4,0.201,369
5.33333333333333,17,28,4,7,medium,Nar,60,b-Ala,0,4,0.366,253
5.33333333333333,17,29,5,1,BS01,Nar,0,b-Ala,10,1,0.619,4631
5.33333333333333,17,30,5,2,BS01,Nar,4,b-Ala,10,1,0.701,5463
5.33333333333333,17,31,5,3,BS01,Nar,10,b-Ala,10,1,0.681,5837
5.33333333333333,17,32,5,4,BS01,Nar,20,b-Ala,10,1,0.604,5678
5.33333333333333,17,33,5,5,BS01,Nar,60,b-Ala,10,1,0.816,12785
5.33333333333333,17,34,5,6,medium,Nar,0,b-Ala,10,1,0.703,4949
5.33333333333333,17,35,5,7,medium,Nar,60,b-Ala,10,1,0.328,188
5.33333333333333,17,36,6,1,BS01,Nar,0,b-Ala,10,2,1.08,12504
5.33333333333333,17,37,6,2,BS01,Nar,4,b-Ala,10,2,1.05,9328
5.33333333333333,17,38,6,3,BS01,Nar,10,b-Ala,10,2,1.059,10874
5.33333333333333,17,39,6,4,BS01,Nar,20,b-Ala,10,2,0.991,10527
5.33333333333333,17,40,6,5,BS01,Nar,60,b-Ala,10,2,1.019,9713
5.33333333333333,17,41,6,6,medium,Nar,0,b-Ala,10,2,1.073,10517
5.33333333333333,17,42,6,7,medium,Nar,60,b-Ala,10,2,0.331,142
5.33333333333333,17,43,7,1,BS01,Nar,0,b-Ala,10,3,0.592,3991
5.33333333333333,17,44,7,2,BS01,Nar,4,b-Ala,10,3,0.647,5739
5.33333333333333,17,45,7,3,BS01,Nar,10,b-Ala,10,3,0.637,6226
5.33333333333333,17,46,7,4,BS01,Nar,20,b-Ala,10,3,0.655,5967
5.33333333333333,17,47,7,5,BS01,Nar,60,b-Ala,10,3,0.661,5640
5.33333333333333,17,48,7,6,medium,Nar,0,b-Ala,10,3,0.732,6227
5.33333333333333,17,49,7,7,medium,Nar,60,b-Ala,10,3,0.328,236
5.33333333333333,17,50,8,1,BS01,Nar,0,b-Ala,10,4,0.607,5003
5.33333333333333,17,51,8,2,BS01,Nar,4,b-Ala,10,4,0.789,8641
5.33333333333333,17,52,8,3,BS01,Nar,10,b-Ala,10,4,0.732,12061
5.33333333333333,17,53,8,4,BS01,Nar,20,b-Ala,10,4,0.555,4807
5.33333333333333,17,54,8,5,BS01,Nar,60,b-Ala,10,4,0.739,6145
5.33333333333333,17,55,8,6,medium,Nar,0,b-Ala,10,4,0.691,5276
5.33333333333333,17,56,8,7,medium,Nar,60,b-Ala,10,4,0.325,353
5.66666666666667,18,1,1,1,BS01,Nar,0,b-Ala,0,1,0.507,3437
5.66666666666667,18,2,1,2,BS01,Nar,4,b-Ala,0,1,0.508,2495
5.66666666666667,18,3,1,3,BS01,Nar,10,b-Ala,0,1,0.533,2829
5.66666666666667,18,4,1,4,BS01,Nar,20,b-Ala,0,1,0.621,1714
5.66666666666667,18,5,1,5,BS01,Nar,60,b-Ala,0,1,0.622,1118
5.66666666666667,18,6,1,6,medium,Nar,0,b-Ala,0,1,0.163,217
5.66666666666667,18,7,1,7,medium,Nar,60,b-Ala,0,1,0.269,198
5.66666666666667,18,8,2,1,BS01,Nar,0,b-Ala,0,2,1.206,12996
5.66666666666667,18,9,2,2,BS01,Nar,4,b-Ala,0,2,1.109,8517
5.66666666666667,18,10,2,3,BS01,Nar,10,b-Ala,0,2,1.107,6081
5.66666666666667,18,11,2,4,BS01,Nar,20,b-Ala,0,2,0.905,5619
5.66666666666667,18,12,2,5,BS01,Nar,60,b-Ala,0,2,0.846,3600
5.66666666666667,18,13,2,6,medium,Nar,0,b-Ala,0,2,0.154,243
5.66666666666667,18,14,2,7,medium,Nar,60,b-Ala,0,2,0.323,185
5.66666666666667,18,15,3,1,BS01,Nar,0,b-Ala,0,3,0.454,3004
5.66666666666667,18,16,3,2,BS01,Nar,4,b-Ala,0,3,0.627,3426
5.66666666666667,18,17,3,3,BS01,Nar,10,b-Ala,0,3,0.64,2729
5.66666666666667,18,18,3,4,BS01,Nar,20,b-Ala,0,3,0.672,1965
5.66666666666667,18,19,3,5,BS01,Nar,60,b-Ala,0,3,0.615,1142
5.66666666666667,18,20,3,6,medium,Nar,0,b-Ala,0,3,0.163,110
5.66666666666667,18,21,3,7,medium,Nar,60,b-Ala,0,3,0.329,192
5.66666666666667,18,22,4,1,BS01,Nar,0,b-Ala,0,4,0.645,3429
5.66666666666667,18,23,4,2,BS01,Nar,4,b-Ala,0,4,0.614,3511
5.66666666666667,18,24,4,3,BS01,Nar,10,b-Ala,0,4,0.692,2989
5.66666666666667,18,25,4,4,BS01,Nar,20,b-Ala,0,4,0.682,1781
5.66666666666667,18,26,4,5,BS01,Nar,60,b-Ala,0,4,0.636,1091
5.66666666666667,18,27,4,6,medium,Nar,0,b-Ala,0,4,0.211,513
5.66666666666667,18,28,4,7,medium,Nar,60,b-Ala,0,4,0.367,261
5.66666666666667,18,29,5,1,BS01,Nar,0,b-Ala,10,1,0.621,4266
5.66666666666667,18,30,5,2,BS01,Nar,4,b-Ala,10,1,0.704,5491
5.66666666666667,18,31,5,3,BS01,Nar,10,b-Ala,10,1,0.682,5647
5.66666666666667,18,32,5,4,BS01,Nar,20,b-Ala,10,1,0.611,5562
5.66666666666667,18,33,5,5,BS01,Nar,60,b-Ala,10,1,0.815,12467
5.66666666666667,18,34,5,6,medium,Nar,0,b-Ala,10,1,0.705,5087
5.66666666666667,18,35,5,7,medium,Nar,60,b-Ala,10,1,0.326,200
5.66666666666667,18,36,6,1,BS01,Nar,0,b-Ala,10,2,1.083,11192
5.66666666666667,18,37,6,2,BS01,Nar,4,b-Ala,10,2,1.054,9903
5.66666666666667,18,38,6,3,BS01,Nar,10,b-Ala,10,2,1.059,11172
5.66666666666667,18,39,6,4,BS01,Nar,20,b-Ala,10,2,1.001,10190
5.66666666666667,18,40,6,5,BS01,Nar,60,b-Ala,10,2,1.024,9350
5.66666666666667,18,41,6,6,medium,Nar,0,b-Ala,10,2,1.082,11009
5.66666666666667,18,42,6,7,medium,Nar,60,b-Ala,10,2,0.333,167
5.66666666666667,18,43,7,1,BS01,Nar,0,b-Ala,10,3,0.594,3816
5.66666666666667,18,44,7,2,BS01,Nar,4,b-Ala,10,3,0.649,5404
5.66666666666667,18,45,7,3,BS01,Nar,10,b-Ala,10,3,0.64,5990
5.66666666666667,18,46,7,4,BS01,Nar,20,b-Ala,10,3,0.659,6318
5.66666666666667,18,47,7,5,BS01,Nar,60,b-Ala,10,3,0.661,5648
5.66666666666667,18,48,7,6,medium,Nar,0,b-Ala,10,3,0.733,6219
5.66666666666667,18,49,7,7,medium,Nar,60,b-Ala,10,3,0.328,356
5.66666666666667,18,50,8,1,BS01,Nar,0,b-Ala,10,4,0.609,4240
5.66666666666667,18,51,8,2,BS01,Nar,4,b-Ala,10,4,0.79,9144
5.66666666666667,18,52,8,3,BS01,Nar,10,b-Ala,10,4,0.733,12504
5.66666666666667,18,53,8,4,BS01,Nar,20,b-Ala,10,4,0.553,4998
5.66666666666667,18,54,8,5,BS01,Nar,60,b-Ala,10,4,0.74,6082
5.66666666666667,18,55,8,6,medium,Nar,0,b-Ala,10,4,0.693,5284
5.66666666666667,18,56,8,7,medium,Nar,60,b-Ala,10,4,0.328,497
6,19,1,1,1,BS01,Nar,0,b-Ala,0,1,0.509,3592
6,19,2,1,2,BS01,Nar,4,b-Ala,0,1,0.511,2965
6,19,3,1,3,BS01,Nar,10,b-Ala,0,1,0.536,2443
6,19,4,1,4,BS01,Nar,20,b-Ala,0,1,0.624,1766
6,19,5,1,5,BS01,Nar,60,b-Ala,0,1,0.626,1070
6,19,6,1,6,medium,Nar,0,b-Ala,0,1,0.163,179
6,19,7,1,7,medium,Nar,60,b-Ala,0,1,0.269,199
6,19,8,2,1,BS01,Nar,0,b-Ala,0,2,1.201,12945
6,19,9,2,2,BS01,Nar,4,b-Ala,0,2,1.108,8077
6,19,10,2,3,BS01,Nar,10,b-Ala,0,2,1.101,5844
6,19,11,2,4,BS01,Nar,20,b-Ala,0,2,0.888,5636
6,19,12,2,5,BS01,Nar,60,b-Ala,0,2,0.845,3615
6,19,13,2,6,medium,Nar,0,b-Ala,0,2,0.153,199
6,19,14,2,7,medium,Nar,60,b-Ala,0,2,0.326,281
6,19,15,3,1,BS01,Nar,0,b-Ala,0,3,0.457,3102
6,19,16,3,2,BS01,Nar,4,b-Ala,0,3,0.632,3576
6,19,17,3,3,BS01,Nar,10,b-Ala,0,3,0.643,2591
6,19,18,3,4,BS01,Nar,20,b-Ala,0,3,0.677,1902
6,19,19,3,5,BS01,Nar,60,b-Ala,0,3,0.62,1109
6,19,20,3,6,medium,Nar,0,b-Ala,0,3,0.164,244
6,19,21,3,7,medium,Nar,60,b-Ala,0,3,0.33,184
6,19,22,4,1,BS01,Nar,0,b-Ala,0,4,0.649,3680
6,19,23,4,2,BS01,Nar,4,b-Ala,0,4,0.617,3353
6,19,24,4,3,BS01,Nar,10,b-Ala,0,4,0.696,2995
6,19,25,4,4,BS01,Nar,20,b-Ala,0,4,0.686,1762
6,19,26,4,5,BS01,Nar,60,b-Ala,0,4,0.631,954
6,19,27,4,6,medium,Nar,0,b-Ala,0,4,0.223,564
6,19,28,4,7,medium,Nar,60,b-Ala,0,4,0.371,271
6,19,29,5,1,BS01,Nar,0,b-Ala,10,1,0.624,4361
6,19,30,5,2,BS01,Nar,4,b-Ala,10,1,0.707,5251
6,19,31,5,3,BS01,Nar,10,b-Ala,10,1,0.684,6329
6,19,32,5,4,BS01,Nar,20,b-Ala,10,1,0.613,5621
6,19,33,5,5,BS01,Nar,60,b-Ala,10,1,0.814,12278
6,19,34,5,6,medium,Nar,0,b-Ala,10,1,0.708,4998
6,19,35,5,7,medium,Nar,60,b-Ala,10,1,0.329,213
6,19,36,6,1,BS01,Nar,0,b-Ala,10,2,1.079,11750
6,19,37,6,2,BS01,Nar,4,b-Ala,10,2,1.055,9670
6,19,38,6,3,BS01,Nar,10,b-Ala,10,2,1.058,11525
6,19,39,6,4,BS01,Nar,20,b-Ala,10,2,0.989,10260
6,19,40,6,5,BS01,Nar,60,b-Ala,10,2,1.026,9171
6,19,41,6,6,medium,Nar,0,b-Ala,10,2,1.08,10928
6,19,42,6,7,medium,Nar,60,b-Ala,10,2,0.331,244
6,19,43,7,1,BS01,Nar,0,b-Ala,10,3,0.587,4046
6,19,44,7,2,BS01,Nar,4,b-Ala,10,3,0.65,5434
